model,target,location,season,disease,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,relative_skill,scaled_rel_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden
CMU-TimeSeries,wk inc hosp,ks,2023-2024,Influenza,0.304357969829198,0.12725825304454316,0.14358934188948969,0.03351037489516518,-0.0220460358056266,-0.22362745098039213,0.48260705127165354,0.8922403234784854,0.8081619677958952,2934582,35.893253619,7919.235294117647,123,1860,0.010371424953509494,0.008479531364303149,3.843274742136693e-5,0.002474455039261772,1.6363331711247205e-4
CMU-TimeSeries,wk inc hosp,ky,2022-2023,COVID-19,0.21930393683137162,0.11284743786301057,0.02785061699790356,0.07860588197045747,0.05662767600971089,0.10431472081218274,0.3320611636039594,0.9577139945500105,0.3881298527383296,4509394,114.18646796,11989.818681318682,98,13502,0.004863268475351047,0.0019205772868655041,1.8290846814311607e-5,0.002237795273789506,1.6242329790503006e-5
CMU-TimeSeries,wk inc hosp,ky,2022-2023,Influenza,0.44663657751498337,0.157115280040239,0.17571929406767053,0.11380200340707382,-0.08686656671664168,-0.08060344827586206,0.6421673003422846,0.898042168134385,0.637392955729182,4509394,114.18646796,11989.818681318682,98,4477,0.009904580915195775,0.0039114667919445765,3.725132042329273e-5,0.004557516097091667,9.976246984922569e-5
CMU-TimeSeries,wk inc hosp,ky,2023-2024,COVID-19,0.2479189565536403,0.15012646350055692,0.03780956622248006,0.05998292683060333,0.08040086339808819,-0.05212765957446809,0.3565517178151699,0.6377991633946077,0.3306531704061455,4509394,114.18646796,12114.617647058823,97,8965,0.005497833113576687,0.0021711763309859742,2.04644474779466e-5,0.0025558655314808277,2.765409442873846e-5
CMU-TimeSeries,wk inc hosp,ky,2023-2024,Influenza,0.30023617851312345,0.12260616381294348,0.12550202849634473,0.05212798620383524,-0.04591645353793691,-0.14941176470588236,0.4811416805970057,0.9605010577034631,0.8062434738614395,4509394,114.18646796,12114.617647058823,97,3950,0.006658016099571771,0.002629349903513063,2.4782967755157716e-5,0.00309521833518684,7.600915911724645e-5
CMU-TimeSeries,wk inc hosp,la,2022-2023,COVID-19,0.2047331200127804,0.11133657734066173,0.01850416268312189,0.0748923799889968,0.0755155929888459,0.17120418848167537,0.31104408955866036,0.8448170300754183,0.38952166217465944,4624047,107.01035949,12444.642857142857,134,14755,0.004427574373979772,0.0019132084126108602,1.6451506271654044e-5,0.0015278591045729882,1.3875507964268411e-5
CMU-TimeSeries,wk inc hosp,la,2022-2023,Influenza,0.2739244654012361,0.12595457017419048,0.08663922206414354,0.06133067316290212,0.004587706146926536,-0.023534482758620686,0.4172131326603823,0.8076541857373098,0.6667138271671714,4624047,107.01035949,12444.642857142857,134,3118,0.005923911789850668,0.002559793899457314,2.2011436450666125e-5,0.0020442124283674337,8.785261879449523e-5
CMU-TimeSeries,wk inc hosp,la,2023-2024,COVID-19,0.23624491564062783,0.1464237085467319,0.01757372069091945,0.07224748640297647,0.11998399573219526,0.1422085889570552,0.3243695398918066,0.6673107054138492,0.3291116079749527,4624047,107.01035949,12244.53431372549,132,6538,0.005109050916667322,0.0022076826651788294,1.9293907762242087e-5,0.0017897342093986957,3.613412597745913e-5
CMU-TimeSeries,wk inc hosp,la,2023-2024,Influenza,0.30822649090056575,0.1251440376466689,0.11687838170992873,0.06620407154396814,-0.05070097604259095,-0.09877551020408162,0.5014539603002417,1.084272077850109,0.8649225095056373,4624047,107.01035949,12244.53431372549,132,3162,0.006665730060714472,0.002880342542250493,2.517257765818499e-5,0.0023350491734891346,9.747833361814223e-5
CMU-TimeSeries,wk inc hosp,ma,2022-2023,COVID-19,0.18963889059263817,0.09930328695118405,0.025326418323147727,0.06500918531830639,0.054047512326311074,0.12036082474226804,0.291115278150097,0.9221811427036498,0.5053262564571877,6984723,895.36953013,16201.337912087913,71,27839,0.0027150524164328087,2.1179958018574099e-4,1.1705137663423925e-5,0.0026709702900371574,6.81198644321413e-6
CMU-TimeSeries,wk inc hosp,ma,2022-2023,Influenza,0.35832160178883077,0.14433045802094377,0.12774105612013875,0.08625008764774826,-0.013478260869565216,-0.09441666666666668,0.533653451837358,0.8097061363985641,0.5272963161791465,6984723,895.36953013,16201.337912087913,71,5021,0.0051300760501000655,4.001940983370358e-4,2.2116790831298254e-5,0.005046783123786349,7.136458908361497e-5
CMU-TimeSeries,wk inc hosp,ma,2023-2024,COVID-19,0.23150307601471065,0.1344573806613355,0.03763305355803869,0.05941264179533647,0.08652173913043479,0.0835625,0.3376146460033826,0.7598432964945357,0.4214675911855493,6984723,895.36953013,16294.848039215687,71,13583,0.0033144202857394722,2.5855590147354956e-4,1.4207133166112882e-5,0.0032606067044325445,1.7043589487941593e-5
CMU-TimeSeries,wk inc hosp,ma,2023-2024,Influenza,0.3432777388179035,0.12244785434255562,0.1975722245690726,0.023257659906275294,-0.09336331834082959,-0.4057471264367816,0.5472083170582572,0.9961556496953029,0.8694788887808151,6984723,895.36953013,16294.848039215687,71,7142,0.004914693665273534,3.8339225008925923e-4,2.106664253583468e-5,0.004834897729829627,4.8064651192649614e-5
CMU-TimeSeries,wk inc hosp,md,2022-2023,COVID-19,0.21027424699500097,0.10721097907280355,0.02659604929716133,0.07646721862503608,0.07005497251374314,0.09626436781609195,0.3140541482349583,0.8800760888504003,0.4170274568541403,6165129,634.8490376,10198.217032967032,48,16002,0.003410703117404372,3.312192892186263e-4,2.0618726422007177e-5,0.00438071347906252,1.3140497874953192e-5
CMU-TimeSeries,wk inc hosp,md,2022-2023,Influenza,0.31480012036082605,0.14845790806128226,0.10748633618563971,0.058855876113904075,0.026326836581709145,-0.03853448275862069,0.45792235323767555,0.8101930353493332,0.6292133265665778,6165129,634.8490376,10198.217032967032,48,3305,0.005106140039581103,4.958661062965531e-4,3.086815267249115e-5,0.006558335840850543,9.524965820297309e-5
CMU-TimeSeries,wk inc hosp,md,2023-2024,COVID-19,0.22637801220843654,0.14008248966384507,0.01154212089903735,0.07475340164555412,0.12444444444444445,0.18055555555555555,0.32272270433273753,0.7364329429438077,0.37770302091506397,6165129,634.8490376,9948.401960784313,47,8621,0.0036719103883866263,3.565855798793394e-4,2.2755213661530554e-5,0.00481655345124333,2.6258904095631197e-5
CMU-TimeSeries,wk inc hosp,md,2023-2024,Influenza,0.36269270194279335,0.13959020957333246,0.161535106666509,0.06156738570295191,-0.07831202046035805,-0.17715686274509804,0.5949042426061942,0.9343137880256501,0.7964194836155473,6165129,634.8490376,9948.401960784313,47,3111,0.005882970201317658,5.713054292622485e-4,3.645738314278963e-5,0.0077168659987828375,1.1658396076592521e-4
CMU-TimeSeries,wk inc hosp,me,2022-2023,COVID-19,0.27711446137513807,0.14422380534705204,0.012124170505991764,0.12076648552209428,0.08250329380764164,0.2734848484848485,0.4295971730287749,1.0062360454528516,0.6063142411606752,1372247,44.488287401,2839.0686813186812,33,3687,0.020194211492183117,0.006228930749285465,9.760752291713664e-5,0.00839740792045873,7.515987561028968e-5
CMU-TimeSeries,wk inc hosp,me,2022-2023,Influenza,0.5360907171653553,0.12275202895218648,0.30029258132516706,0.11304610688800176,-0.17587761674718197,-0.25981481481481483,0.8262925881469072,0.8781689031475799,0.7580825464955269,1372247,44.488287401,2839.0686813186812,33,1171,0.039066634298734505,0.012050154062646725,1.888262586575939e-4,0.016245173247435008,4.5780590705837344e-4
CMU-TimeSeries,wk inc hosp,me,2023-2024,COVID-19,0.358573862774748,0.20413318989417917,0.02771488778021435,0.1267257851003545,0.09192865105908585,0.1769230769230769,0.5634576342431399,0.9259311042963657,0.6359720658508203,1372247,44.488287401,2883.75,33,1815,0.026130416956622826,0.008059961030702388,1.24342908634503e-4,0.010865874629537819,1.9756135690068762e-4
CMU-TimeSeries,wk inc hosp,me,2023-2024,Influenza,0.3490596786121853,0.12161031186372759,0.17576856067240174,0.05168080607605599,-0.062368177613321,-0.14627659574468085,0.5657453221936046,0.900045289238265,0.8580810959986578,1372247,44.488287401,2883.75,33,878,0.025437088119863647,0.007846102850979586,1.2104366835273005e-4,0.010577566018551069,3.9756227632367343e-4
CMU-TimeSeries,wk inc hosp,mi,2022-2023,COVID-19,0.16990944561049748,0.09309396570658297,0.006843301515694271,0.06997217838822024,0.1254209065679926,0.1930851063829787,0.2431560823144116,0.8905233325463737,0.42755067681142117,10050811,177.55193594,21036.129120879123,140,29671,0.0016905048320030838,9.569563109011374e-4,8.07702998180669e-6,0.001213638897217839,5.726448236004768e-6
CMU-TimeSeries,wk inc hosp,mi,2022-2023,Influenza,0.3379152957816151,0.1438498629295676,0.1134992632932997,0.08056616955874782,-0.013322981366459628,-0.16625,0.5187753599800856,0.738763604482301,0.5259474698101781,10050811,177.55193594,21036.129120879123,140,6946,0.0033620699442225618,0.001903191277485178,1.6063568246794127e-5,0.002413680684154394,4.8648905237779314e-5
CMU-TimeSeries,wk inc hosp,mi,2023-2024,COVID-19,0.2162959984527283,0.12376103879145413,0.0318053982126528,0.06072956144862137,0.07981096408317581,0.0782608695652174,0.3275236964389145,0.6819653460216827,0.3524853329116529,10050811,177.55193594,21480.151960784315,140,18269,0.002152025328629981,0.001218212560215739,1.006957487300898e-5,0.0015449714175194878,1.1839509467005763e-5
CMU-TimeSeries,wk inc hosp,mi,2023-2024,Influenza,0.36627197707074965,0.12942586809779394,0.1937193240358155,0.04312678493714021,-0.09805864509605662,-0.3219767441860465,0.5877822127851222,0.9723645564235981,0.809196650886295,10050811,177.55193594,21480.151960784315,140,9724,0.003644203209778292,0.00206290049799583,1.7051647387757856e-5,0.002616228407648212,3.766680142644484e-5
CMU-TimeSeries,wk inc hosp,mn,2022-2023,COVID-19,0.21800352438779788,0.10967310696917777,0.01452543190284838,0.09380498551577174,0.10421002613447375,0.12475409836065574,0.3137033576879056,0.9532067808605202,0.5836323032763296,5707390,71.677007309,9284.412087912087,125,14336,0.0038196710648439637,0.003041470794783373,2.3480595467281043e-5,0.0017440281951023831,1.520671905606849e-5
CMU-TimeSeries,wk inc hosp,mn,2022-2023,Influenza,0.4859004018890692,0.15449309008126605,0.16286414892566983,0.16854316288213328,-0.07187406296851574,0.065,0.717279074692335,0.941854038288509,0.7191483081050546,5707390,71.677007309,9284.412087912087,125,2671,0.00851353073627471,0.006779027475217397,5.2335074885537556e-5,0.0038872032151125533,1.8191703552567173e-4
CMU-TimeSeries,wk inc hosp,mn,2023-2024,COVID-19,0.28506335515688314,0.1508470047553567,0.019864303504145135,0.11435204689738132,0.07678061732492533,0.20763358778625954,0.44604144812462504,0.831442558619983,0.4708063194437473,5707390,71.677007309,9393.073529411764,125,8186,0.004994635992229077,0.003977054370140948,3.034825121556725e-5,0.002280506841255065,3.4823278176995255e-5
CMU-TimeSeries,wk inc hosp,mn,2023-2024,Influenza,0.27363495187960335,0.1407728525652739,0.10438503205352304,0.028477067260806444,0.04956521739130435,-0.1934313725490196,0.42845036334243736,0.9307369506768239,0.7649289670443238,5707390,71.677007309,9393.073529411764,125,2841,0.004794397296831009,0.0038176112836290927,2.9131567108762917e-5,0.0021890796150368266,9.631642093615043e-5
CMU-TimeSeries,wk inc hosp,mo,2022-2023,COVID-19,0.18957589482363904,0.10162680185262474,0.019513693614844656,0.06843539935616964,0.09699604743083004,0.12754010695187165,0.2756768935174927,0.9533790047580263,0.4227767766488104,6168187,89.723503599,14641.417582417582,111,20652,0.003073445970811829,0.0021128900145374165,1.2947919404422613e-5,0.0017078909443571085,9.179541682337741e-6
CMU-TimeSeries,wk inc hosp,mo,2022-2023,Influenza,0.36776250525039567,0.12198044645930729,0.14780909077749343,0.09797296801359495,-0.07876577840112202,-0.10153225806451614,0.5367404310858068,0.8401193154985406,0.598664348692606,6168187,89.723503599,14641.417582417582,111,6084,0.005962246365915879,0.004098842449287664,2.5117957546134747e-5,0.0033131757229765374,6.0447486070084755e-5
CMU-TimeSeries,wk inc hosp,mo,2023-2024,COVID-19,0.23941436489835163,0.13956655233929421,0.042995425171034676,0.056852387388022736,0.07834219580857053,-0.03057553956834533,0.3501107763129683,0.6673745716766333,0.35387786358661427,6168187,89.723503599,14495.421568627453,110,12357,0.003881438174594117,0.002668357289839716,1.6516550675319294e-5,0.0021764942263486514,1.9374796868038492e-5
CMU-TimeSeries,wk inc hosp,mo,2023-2024,Influenza,0.2924177176756245,0.12370648142020095,0.13157267451234478,0.037138561743078766,-0.0503422756706753,-0.220531914893617,0.4811960895048172,0.9508903111249843,0.817939761092338,6168187,89.723503599,14495.421568627453,110,5759,0.004740740150641096,0.0032590982958325275,2.0173108887602573e-5,0.002658342887960223,5.0775780113843466e-5
CMU-TimeSeries,wk inc hosp,ms,2022-2023,COVID-19,0.3302077683269487,0.13684355360683878,0.030603650077781253,0.16276056464232866,0.004175824175824177,0.2787912087912088,0.5311770309213889,0.9218493260185788,0.6099768119784369,2949965,62.866946395,7953.178571428572,100,6530,0.011193616477719184,0.005252486199221713,4.151896821645687e-5,0.003302077683269487,5.0567805256806845e-5
CMU-TimeSeries,wk inc hosp,ms,2022-2023,Influenza,0.27740667752844556,0.11438420885473619,0.09232891539175894,0.07069355328195044,-0.05369565217391305,-0.06973214285714285,0.44424066451317656,0.9288679892649534,0.7874807543921062,2949965,62.866946395,7953.178571428572,100,3164,0.009403727757056288,0.004412599838800323,3.487997597904017e-5,0.0027740667752844555,8.767594106461617e-5
CMU-TimeSeries,wk inc hosp,ms,2023-2024,COVID-19,0.3069230850382409,0.16973742328159197,0.020045614032737438,0.11714004772391147,0.10906178489702517,0.18157894736842106,0.4413558179128199,0.7411751307395663,0.4643945799473648,2949965,62.866946395,7701.671568627451,97,3315,0.010404295814975463,0.004882105822506617,3.985148968030313e-5,0.0031641555158581536,9.258614933280269e-5
CMU-TimeSeries,wk inc hosp,ms,2023-2024,Influenza,0.28880094770438597,0.12130331498220845,0.12429436895577495,0.04320326376640258,-0.018635976129582267,-0.1281372549019608,0.44470254535754955,0.9933277529701157,0.8198503127157692,2949965,62.866946395,7701.671568627451,97,2603,0.009789978786337668,0.004593844051050572,3.7498476159488384e-5,0.002977329357777175,1.1094926919108182e-4
CMU-TimeSeries,wk inc hosp,mt,2022-2023,COVID-19,0.26670695303942593,0.1437138104797891,0.03875245449866212,0.08424068806097473,0.0719908466819222,0.06868421052631579,0.4002653286946253,0.8753507325318073,0.5372403355821694,1104271,7.5868654853,2608.3241758241757,59,3667,0.024152309807957097,0.03515377378921327,1.0225222597384857e-4,0.004520456831176711,7.273164795184781e-5
CMU-TimeSeries,wk inc hosp,mt,2022-2023,Influenza,0.45053276650027657,0.11387635468251898,0.17247365141187365,0.16418276040588392,-0.16818840579710145,0.021999999999999995,0.6784952817252238,0.8929869194812224,0.7739011063644883,1104271,7.5868654853,2608.3241758241757,59,679,0.04079911240087592,0.05938325483339733,1.7272882361638107e-4,0.00763614858475045,6.635239565541629e-4
CMU-TimeSeries,wk inc hosp,mt,2023-2024,COVID-19,0.30807522612405014,0.189681523675987,0.04051396849414275,0.07787973395392037,0.11054082714740192,0.052439024390243894,0.44280714342531113,0.7841267585010073,0.49086049019500294,1104271,7.5868654853,2619.299019607843,59,1865,0.02789851640802395,0.04060639096883477,1.1761743268631262e-4,0.005221614002102545,1.651877888064612e-4
CMU-TimeSeries,wk inc hosp,mt,2023-2024,Influenza,0.5015239626013963,0.12775842034334753,0.2611920901635939,0.11257345209445482,-0.1549259436215958,-0.1445054945054945,0.7568661550069338,1.0394735686005117,0.9520710216847689,1104271,7.5868654853,2619.299019607843,59,1096,0.04541674666829033,0.06610423811693099,1.914725882180812e-4,0.008500406145786378,4.5759485638813534e-4
CMU-TimeSeries,wk inc hosp,nc,2022-2023,COVID-19,0.2370181205923261,0.09407264660005184,0.027627198793214222,0.11531827519906006,-0.006956521739130437,0.3010625,0.3766307227787153,0.9057266949716775,0.47770842992049867,10551162,216.99971703,20677.42032967033,107,26549,0.002246369836728183,0.0010922508279564188,1.1462654277633723e-5,0.002215122622358188,8.927572435584244e-6
CMU-TimeSeries,wk inc hosp,nc,2022-2023,Influenza,0.3875313676723315,0.14547374296472432,0.07868443879211043,0.16337318591549674,-0.04563718140929535,0.2793103448275862,0.5769777820562237,0.9466408746589712,0.7174598349625686,10551162,216.99971703,20677.42032967033,107,4785,0.0036728785670462785,0.0017858611659791043,1.8741765727722673e-5,0.003621788482918986,8.09887915720651e-5
CMU-TimeSeries,wk inc hosp,nc,2023-2024,COVID-19,0.19477038450336767,0.12304586147584948,0.01469959608647503,0.057024926941043164,0.12672382118799755,0.1408450704225352,0.27416757028723876,0.7169648356707032,0.3373953219755814,10551162,216.99971703,20664.225490196077,107,14797,0.0018459614638024482,8.975605460187806e-4,9.425486795804393e-6,0.0018202839673211932,1.3162829256157847e-5
CMU-TimeSeries,wk inc hosp,nc,2023-2024,Influenza,0.43062441615141744,0.14716967207292506,0.1713395133778897,0.11211523070060272,-0.0758139534883721,-0.04325581395348837,0.664994505304011,1.0708130905566042,0.8479417447813673,10551162,216.99971703,20664.225490196077,107,6519,0.004081298497278475,0.001984446901798881,2.0839126845364837e-5,0.004024527253751565,6.605682100804072e-5
CMU-TimeSeries,wk inc hosp,nd,2022-2023,COVID-19,0.2621738106504622,0.1565647353322306,0.08603418546745226,0.019574889850779344,0.06704616763783057,-0.2845360824742268,0.3684581265647956,0.9752352336904387,0.5074584846468155,774948,11.231803902,1982.010989010989,45,2148,0.033831148754556714,0.023342092947667828,1.3227666854727444e-4,0.005826084681121382,1.2205484667153733e-4
CMU-TimeSeries,wk inc hosp,nd,2022-2023,Influenza,0.5172116122689941,0.1122064256564454,0.22661317925990865,0.17839200735264013,-0.18024844720496894,-0.15517857142857142,0.7474067374318119,0.9651962065740449,0.9252362378492456,774948,11.231803902,1982.010989010989,45,704,0.06674146036495276,0.04604884636357447,2.609529488668877e-4,0.011493591383755426,7.346755856093667e-4
CMU-TimeSeries,wk inc hosp,nd,2023-2024,COVID-19,0.32147396258442074,0.19376282706876424,0.043202340523403056,0.08450879499225344,0.11902439024390245,-0.012500000000000008,0.472400870526361,0.8404467251812289,0.5642278254052326,774948,11.231803902,1975.7745098039215,44,1464,0.041483294696472633,0.028621757056066233,1.6270781963693024e-4,0.007306226422373199,2.1958604001668083e-4
CMU-TimeSeries,wk inc hosp,nd,2023-2024,Influenza,0.3652940681476319,0.1108652910200229,0.2059989571918215,0.048429819935787446,-0.07234441602728048,-0.20568627450980392,0.5490222322982271,0.9882985292761381,1.0148531111960313,774948,11.231803902,1975.7745098039215,44,616,0.04713788127043774,0.03252318784541684,1.848865173303021e-4,0.008302137912446179,5.930098508890128e-4
CMU-TimeSeries,wk inc hosp,ne,2022-2023,COVID-19,0.2856314238229688,0.13772024751891318,0.03374019784029837,0.11417097846375725,0.06230127360562143,0.15388888888888888,0.4369394740400924,0.9277837456850702,0.58666646709218,1963692,25.56296437,4707.791208791209,92,5069,0.014545632605468107,0.01117364244962834,6.0672067038484625e-5,0.0031046893893800958,5.634867307614299e-5
CMU-TimeSeries,wk inc hosp,ne,2022-2023,Influenza,0.3124479543163562,0.12542099922500205,0.0906452913080541,0.09638166378330003,-0.051159420289855075,-0.027833333333333325,0.4975852092467904,0.7108535048210787,0.548633147491765,1963692,25.56296437,4707.791208791209,92,1242,0.01591125055845602,0.012222680820344788,6.63682692072025e-5,0.0033961734164821324,2.515684012208987e-4
CMU-TimeSeries,wk inc hosp,ne,2023-2024,COVID-19,0.34057492629570646,0.18499673165511846,0.05464216856948951,0.10093602607109849,0.08579710144927537,0.03711538461538461,0.5032388879613703,0.803213029097869,0.5451388724387283,1963692,25.56296437,4858.303921568628,92,3471,0.01734360206670427,0.013322982474418966,7.010160990211233e-5,0.003701901372779418,9.81201170543666e-5
CMU-TimeSeries,wk inc hosp,ne,2023-2024,Influenza,0.2963969480830856,0.13081678299139873,0.12464885318492225,0.040931311906764634,-0.004995737425404946,-0.1111764705882353,0.4661540113545919,0.8097911081893537,0.8019520186014255,1963692,25.56296437,4858.303921568628,92,1128,0.015093861363344434,0.011594780002546535,6.1008317484466115e-5,0.0032217059574248435,2.6276325184670707e-4
CMU-TimeSeries,wk inc hosp,nh,2022-2023,COVID-19,0.2427715902782222,0.14446421816797836,0.01721818615719241,0.08108918595305144,0.1055939040788884,0.19123711340206184,0.3589565680994587,0.9823094457885597,0.5289628513533233,1388992,155.12950348,2507.024725274726,26,4098,0.017478256914238686,0.0015649607897412073,9.683653608626405e-5,0.0093373688568547,5.92414812782387e-5
CMU-TimeSeries,wk inc hosp,nh,2022-2023,Influenza,0.46275334231731563,0.12835915024166503,0.159171519173196,0.17522267290245463,-0.13409295352323838,-0.05758620689655173,0.7307027572323501,0.8428031195775271,0.7223323126998926,1388992,155.12950348,2507.024725274726,26,752,0.03331576728428354,0.0029830131079931926,1.845826798802736e-4,0.01779820547374291,6.153634871240899e-4
CMU-TimeSeries,wk inc hosp,nh,2023-2024,COVID-19,0.27880619238499077,0.19012188839595975,0.022884931629760907,0.06579937235927008,0.16216276477146044,0.09871794871794871,0.37514155688624584,0.8514149113812787,0.5157083697135618,1388992,155.12950348,2542.1127450980393,26,2058,0.020072555665186752,0.0017972480162094743,1.0967499097851315e-4,0.010723315091730414,1.3547434032312475e-4
CMU-TimeSeries,wk inc hosp,nh,2023-2024,Influenza,0.33625232130376104,0.1259494216703504,0.14778535520371122,0.0625175444296994,-0.014321206743566992,-0.1213265306122449,0.5040098515336202,0.8060950278821079,0.8585291505264429,1388992,155.12950348,2542.1127450980393,26,659,0.024208369904489088,0.0021675588057761827,1.3227278056496787e-4,0.012932781588606194,5.102463145732338e-4
CMU-TimeSeries,wk inc hosp,nj,2022-2023,COVID-19,0.21793020923901224,0.09568793452205791,0.022603365437981335,0.09963890927897298,0.03928003740065451,0.14166666666666666,0.33677279147966976,1.1491823954172564,0.5365665598877737,9267130,1260.0290755,22978.379120879123,72,35193,0.0023516472655397327,1.7295649241469606e-4,9.484141944589628e-6,0.003026808461652948,6.19243057537045e-6
CMU-TimeSeries,wk inc hosp,nj,2022-2023,Influenza,0.3242472501722765,0.13265118195130887,0.10291036103129597,0.08868570718967167,-0.019158485273492287,0.04258064516129032,0.4835293698142017,0.7526064019636926,0.5542803185343324,9267130,1260.0290755,22978.379120879123,72,6222,0.0034988961002195558,2.573331492716626e-4,1.4110971381686875e-5,0.004503434030170507,5.21130263857725e-5
CMU-TimeSeries,wk inc hosp,nj,2023-2024,COVID-19,0.26481028070496276,0.1312164499050101,0.04509952546647785,0.08849430533347481,0.045105908584169456,0.07435897435897436,0.40402350973517914,0.7804524511069799,0.4018527818074268,9267130,1260.0290755,22275.18137254902,72,17636,0.0028575220235926633,2.1016203979251966e-4,1.1888131291774961e-5,0.003677920565346705,1.50153255106012e-5
CMU-TimeSeries,wk inc hosp,nj,2023-2024,Influenza,0.3267303667127173,0.12721126318844908,0.166448492478395,0.03307061104587324,-0.023751065643648765,-0.1980392156862745,0.4941954629407291,0.9386923560636151,0.7891610661585072,9267130,1260.0290755,22275.18137254902,72,7135,0.003525690982134893,2.5930383120966106e-4,1.4667910498603877e-5,0.004537921759898852,4.579262322532829e-5
CMU-TimeSeries,wk inc hosp,nm,2022-2023,COVID-19,0.28529119839440303,0.13553379934575918,0.022703141805681535,0.12705425724296235,0.06581466842336407,0.1803030303030303,0.4343711526124101,0.8913800128265886,0.523625379657916,2115877,17.441507027,3950.002747252747,37,5034,0.013483354580365639,0.016357026829892814,7.22255696132933e-5,0.00771057292957846,5.6672864202304935e-5
CMU-TimeSeries,wk inc hosp,nm,2022-2023,Influenza,0.36645868036311896,0.13169136834727507,0.11808529523999274,0.11668201677585115,-0.09096273291925466,-0.034196428571428565,0.5861630482170519,0.8208934592195463,0.6200234490775586,2115877,17.441507027,3950.002747252747,37,2865,0.017319469910732948,0.021010723430941455,9.277428493385058e-5,0.009904288658462674,1.2790878895745862e-4
CMU-TimeSeries,wk inc hosp,nm,2023-2024,COVID-19,0.3076008170386607,0.19021807006066105,0.01501288346974102,0.10236986350825862,0.1078897136797455,0.2292682926829268,0.47387065457840466,0.8619788294357438,0.4596566392437791,2115877,17.441507027,4221.901960784314,37,2716,0.014537745674189036,0.017636137551788673,7.285835149557024e-5,0.008313535595639479,1.1325508727491189e-4
CMU-TimeSeries,wk inc hosp,nm,2023-2024,Influenza,0.42228773796020325,0.12446649896064131,0.22799373174219748,0.06982750725736447,-0.0977284826974268,-0.13255102040816327,0.639677985610516,0.9940225337750836,0.9150455818816685,2115877,17.441507027,4221.901960784314,37,2079,0.019958047559484944,0.0242116542628162,1.0002310377708386e-4,0.011413182107032521,2.0312060507946285e-4
CMU-TimeSeries,wk inc hosp,nv,2022-2023,COVID-19,0.22856765502852333,0.12630678655466782,0.0128242420341532,0.08943662643970232,0.058081577767817125,0.2912371134020619,0.3577787343850695,0.8301963495062357,0.351211674521488,3143991,28.618062094,7117.291208791209,41,8002,0.007269984393356194,0.007986832032083833,3.2114416612067074e-5,0.005574820854354227,2.856381592458427e-5
CMU-TimeSeries,wk inc hosp,nv,2022-2023,Influenza,0.5196034791636159,0.1424809850478048,0.13335909157394338,0.2437634025418677,-0.17382308845577213,0.0878448275862069,0.7852013737941007,0.8922374334136545,0.6965407140164487,3143991,28.618062094,7117.291208791209,41,2324,0.01652687552743045,0.018156487237217744,7.300579165874325e-5,0.012673255589356487,2.2358153148176245e-4
CMU-TimeSeries,wk inc hosp,nv,2023-2024,COVID-19,0.23362874291456417,0.15686803854786635,0.014700775047109402,0.06205992931958842,0.14712619300106045,0.15121951219512195,0.3191627414266082,0.8509891262575793,0.3522341827155368,3143991,28.618062094,6934.112745098039,40,4330,0.007430960931967177,0.008163681459183999,3.369266573863027e-5,0.005840718572864104,5.395582977241667e-5
CMU-TimeSeries,wk inc hosp,nv,2023-2024,Influenza,0.31252177748532145,0.13007928441487088,0.1406033226361586,0.041839170434291986,0.010712303422756706,-0.1631914893617021,0.4786105774526847,1.0203381520996442,0.8558549935121526,3143991,28.618062094,6934.112745098039,40,1626,0.009940288553158117,0.01092043816449906,4.507018979555153e-5,0.007813044437133036,1.922028151816245e-4
CMU-TimeSeries,wk inc hosp,ny,2022-2023,COVID-19,0.16426093646547285,0.08333360227812737,0.028504799558715554,0.05242253462862992,0.05414187643020595,0.0013157894736842049,0.2592946526713097,1.0853413716864277,0.3835392584436521,19835913,420.93596008,44984.83516483517,159,83110,8.280986938462215e-4,3.9022785421861944e-4,3.6514735657823707e-6,0.0010330876507262444,1.9764280647993365e-6
CMU-TimeSeries,wk inc hosp,ny,2022-2023,Influenza,0.30765779998573795,0.14026383569804982,0.10541622326299002,0.06197774102469811,-0.010743338008415147,-0.14838709677419354,0.48691909698133895,0.7392514391301771,0.5347319775425224,19835913,420.93596008,44984.83516483517,159,12997,0.0015510140621494857,7.308898007365938e-4,6.839144766417536e-6,0.0019349547168914336,2.3671447255961986e-5
CMU-TimeSeries,wk inc hosp,ny,2023-2024,COVID-19,0.2227370352410621,0.11037218941085354,0.04942360985308465,0.06294123597712391,0.024888366627497063,0.05675675675675675,0.3522126505209301,0.7114436514161284,0.3522270698491903,19835913,420.93596008,45605.72549019608,158,40425,0.001122897822959105,5.291470826078397e-4,4.883970879685801e-6,0.0014097280711459627,5.5098833702179865e-6
CMU-TimeSeries,wk inc hosp,ny,2023-2024,Influenza,0.3260802311104681,0.1297217604862384,0.16569537102102502,0.030663099603204638,-0.019814986123959297,-0.22627659574468084,0.5044765687050324,0.9748185448132646,0.8433680333560859,19835913,420.93596008,45605.72549019608,158,15275,0.0016438881896208562,7.746552018233265e-4,7.149984516320565e-6,0.002063798931078912,2.134731463898318e-5
