geo_value,time_value,weekly_hosp,weekly_admits_p100K
vt,2021-12-31,87,13.942553474500352
wa,2021-12-31,906,11.89773776204078
wi,2021-12-31,1939,33.30222377789082
wv,2021-12-31,594,33.1446025353947
wy,2021-12-31,64,11.058143372284492
ak,2022-01-01,48,6.561455549556077
al,2022-01-01,1154,23.535722188740582
ar,2022-01-01,762,25.25014878368509
az,2022-01-01,2159,29.66182089508357
ca,2022-01-01,6836,17.300975447521644
co,2022-01-01,1754,30.45807274374099
ct,2022-01-01,1446,40.55774472013052
dc,2022-01-01,633,89.6919443031446
de,2022-01-01,453,46.52051215694973
fl,2022-01-01,8764,40.8050438460998
ga,2022-01-01,4187,39.435181211109324
hi,2022-01-01,219,15.467499886995435
ia,2022-01-01,799,25.32431927025391
id,2022-01-01,190,10.631957986978648
il,2022-01-01,5477,43.22188578894856
in,2022-01-01,2718,40.373018168303794
ks,2022-01-01,886,30.41210113293658
ky,2022-01-01,1153,25.807618417910174
la,2022-01-01,1329,28.588059612880244
ma,2022-01-01,2046,29.684426687953565
md,2022-01-01,2789,46.13211417077979
me,2022-01-01,224,16.66403811303574
mi,2022-01-01,3389,33.93460024510214
mn,2022-01-01,1030,18.2636030152322
mo,2022-01-01,2072,33.76007017923469
ms,2022-01-01,732,24.59554276348395
mt,2022-01-01,170,15.906016029521567
nc,2022-01-01,2391,22.79730025045566
nd,2022-01-01,173,22.701564964530444
ne,2022-01-01,378,19.54086211388704
nh,2022-01-01,312,22.94605250674592
nj,2022-01-01,5037,56.70898731056193
nm,2022-01-01,429,20.459465221055222
nv,2022-01-01,862,27.985595534771615
ny,2022-01-01,9644,49.57447122406021
oh,2022-01-01,6142,52.54467837558067
ok,2022-01-01,1421,35.9113069062169
or,2022-01-01,381,9.033280168962646
pa,2022-01-01,5047,39.42356144814685
ri,2022-01-01,306,28.88533748174607
sc,2022-01-01,1298,25.2101786970494
sd,2022-01-01,214,24.19011167014635
tn,2022-01-01,1825,26.723583262046038
tx,2022-01-01,8873,30.60089810687249
us,2022-01-01,105297,32.07931788275235
ut,2022-01-01,483,15.065699550649136
va,2022-01-01,2427,28.434123338018463
vt,2022-01-01,84,13.461775768483099
wa,2022-01-01,1000,13.132160885254724
wi,2022-01-01,2041,35.05406845315894
wv,2022-01-01,618,34.483778395410646
wy,2022-01-01,69,11.922060823244216
ak,2022-01-02,55,7.5183344838663375
al,2022-01-02,1264,25.779161912104072
ar,2022-01-02,786,26.045429060336588
az,2022-01-02,2221,30.51361936451163
ca,2022-01-02,7386,18.6929497740484
co,2022-01-02,1854,32.19456491841265
ct,2022-01-02,1609,45.12960667682574
dc,2022-01-02,648,91.8173458269158
de,2022-01-02,502,51.552532235736784
fl,2022-01-02,9597,44.68347852476264
ga,2022-01-02,4466,42.062937494343025
hi,2022-01-02,240,16.950684807666228
ia,2022-01-02,811,25.704659484575618
id,2022-01-02,191,10.687915660594326
il,2022-01-02,5576,44.00314682475392
in,2022-01-02,2759,40.98202984781095
ks,2022-01-02,873,29.965873915410427
ky,2022-01-02,1205,26.97153529365287
la,2022-01-02,1498,32.22341106101927
ma,2022-01-02,2146,31.13527843223282
md,2022-01-02,2988,49.42372073943709
me,2022-01-02,239,17.779933522390813
mi,2022-01-02,3462,34.665560946752315
mn,2022-01-02,1039,18.42318789594782
mo,2022-01-02,2129,34.68879797856692
ms,2022-01-02,767,25.771559152448347
mt,2022-01-02,191,17.87087683316835
nc,2022-01-02,2572,24.52306827443411
nd,2022-01-02,169,22.176673289049972
ne,2022-01-02,399,20.62646556465854
nh,2022-01-02,305,22.43123722614585
nj,2022-01-02,5353,60.266668468024214
nm,2022-01-02,453,21.6040506879674
nv,2022-01-02,903,29.31669694651829
ny,2022-01-02,10186,52.36059351807106
oh,2022-01-02,6343,54.26422906810619
ok,2022-01-02,1449,36.618918864960094
or,2022-01-02,400,9.483758707572331
pa,2022-01-02,5313,41.50136357717539
ri,2022-01-02,322,30.395681925236065
sc,2022-01-02,1410,27.385479170138407
sd,2022-01-02,226,25.54656653015456
tn,2022-01-02,1942,28.436821202681323
tx,2022-01-02,9404,32.43219269661094
us,2022-01-02,111116,33.85210866273407
ut,2022-01-02,511,15.939073437643287
va,2022-01-02,2581,30.238348716697836
vt,2022-01-02,80,12.82073882712676
wa,2022-01-02,1095,14.379716169353923
wi,2022-01-02,2069,35.534966991467826
wv,2022-01-02,621,34.65117537791264
wy,2022-01-02,74,12.785978274203941
ak,2022-01-03,57,7.791728465097841
al,2022-01-03,1356,27.65549331709899
ar,2022-01-03,835,27.6691262918334
az,2022-01-03,2269,31.173076244068834
ca,2022-01-03,8035,20.33547947934997
co,2022-01-03,1960,34.03524662356462
ct,2022-01-03,1663,46.644211251436424
dc,2022-01-03,642,90.96718521740732
de,2022-01-03,520,53.40102940753612
fl,2022-01-03,10444,48.62709697953746
ga,2022-01-03,4780,45.020340623143674
hi,2022-01-03,256,18.080730461510644
ia,2022-01-03,835,26.46533991321904
id,2022-01-03,212,11.863026806523544
il,2022-01-03,5732,45.23422482056841
in,2022-01-03,2819,41.873266451967766
ks,2022-01-03,904,31.029954203357416
ky,2022-01-03,1231,27.55349373152422
la,2022-01-03,1624,34.93379143063771
ma,2022-01-03,2247,32.60063869395486
md,2022-01-03,3074,50.84622408066587
me,2022-01-03,244,18.1518986588425
mi,2022-01-03,3601,36.05739022797663
mn,2022-01-03,1088,19.29203891317731
mo,2022-01-03,2227,36.2855580546118
ms,2022-01-03,792,26.61157085885149
mt,2022-01-03,228,21.33277443959363
nc,2022-01-03,2722,25.953262769443878
nd,2022-01-03,167,21.914227451309735
ne,2022-01-03,394,20.367988552570086
nh,2022-01-03,309,22.725417386488747
nj,2022-01-03,5592,62.95744630547196
nm,2022-01-03,464,22.12865236030215
nv,2022-01-03,970,31.49191144864091
ny,2022-01-03,10746,55.239243858746484
oh,2022-01-03,6463,55.290826496479625
ok,2022-01-03,1486,37.55397752472788
or,2022-01-03,416,9.863109055875224
pa,2022-01-03,5522,43.133922392840674
ri,2022-01-03,347,32.75559511818917
sc,2022-01-03,1516,29.44424568931193
sd,2022-01-03,237,26.789983485162075
tn,2022-01-03,2053,30.062200787386583
tx,2022-01-03,9877,34.06345887541751
us,2022-01-03,116770,35.5746312731511
ut,2022-01-03,545,16.999598871850473
va,2022-01-03,2679,31.3864921394938
vt,2022-01-03,91,14.583590415856689
wa,2022-01-03,1220,16.02123628001076
wi,2022-01-03,2129,36.5654638592726
wv,2022-01-03,604,33.70259247706801
wy,2022-01-03,78,13.477112234971724
ak,2022-01-04,59,8.065122446329344
al,2022-01-04,1481,30.204856639102953
ar,2022-01-04,864,28.63008995945396
az,2022-01-04,2341,32.16226156340465
ca,2022-01-04,8713,22.051404194595683
co,2022-01-04,2034,35.32025083282165
ct,2022-01-04,1733,48.60758755185768
dc,2022-01-04,611,86.57468873494685
de,2022-01-04,567,58.22766091167881
fl,2022-01-04,11223,52.25410852176838
ga,2022-01-04,5039,47.45972728033912
hi,2022-01-04,273,19.281403968720337
ia,2022-01-04,902,28.58890610984859
id,2022-01-04,226,12.646434237143025
il,2022-01-04,5873,46.34692993216997
in,2022-01-04,2875,42.70508728251413
ks,2022-01-04,932,31.991058979567597
ky,2022-01-04,1303,29.165070944091028
la,2022-01-04,1746,37.55812797899843
ma,2022-01-04,2337,33.9064052638062
md,2022-01-04,3134,51.83866827222082
me,2022-01-04,236,17.5567544405198
mi,2022-01-04,3707,37.11878521941387
mn,2022-01-04,1166,20.675107879379365
mo,2022-01-04,2322,37.83343772016551
ms,2022-01-04,880,29.568412065390543
mt,2022-01-04,254,23.765459244108694
nc,2022-01-04,2833,27.0116066957511
nd,2022-01-04,154,20.2083295059982
ne,2022-01-04,399,20.62646556465854
nh,2022-01-04,307,22.5783273063173
nj,2022-01-04,5841,65.76080898967484
nm,2022-01-04,481,22.939400399364946
nv,2022-01-04,1037,33.667125950763534
ny,2022-01-04,11117,57.14634970944394
oh,2022-01-04,6696,57.28413650323805
ok,2022-01-04,1548,39.120832576230654
or,2022-01-04,426,10.100203023564532
pa,2022-01-04,5681,44.37591689853819
ri,2022-01-04,358,33.79395692308854
sc,2022-01-04,1641,31.872036395884486
sd,2022-01-04,240,27.129097200164132
tn,2022-01-04,2190,32.06829991445525
tx,2022-01-04,10390,35.832675682452965
us,2022-01-04,122379,37.28344438277775
ut,2022-01-04,596,18.590387023161252
va,2022-01-04,2830,33.155570270536565
vt,2022-01-04,99,15.865664298569365
wa,2022-01-04,1269,16.664712163388245
wi,2022-01-04,2226,38.23143379555698
wv,2022-01-04,615,34.316381412908655
wy,2022-01-04,81,13.99546270554756
ak,2022-01-05,76,10.388971286797121
al,2022-01-05,1618,32.99895884001929
ar,2022-01-05,939,31.115340823989897
az,2022-01-05,2396,32.917889237897285
ca,2022-01-05,9497,24.035600325499278
co,2022-01-05,2071,35.96275293745016
ct,2022-01-05,1815,50.90754264663686
dc,2022-01-05,625,88.55839682379997
de,2022-01-05,597,61.30848953134434
fl,2022-01-05,11840,55.12685065470352
ga,2022-01-05,5244,49.390515947231265
hi,2022-01-05,298,21.047100302852236
ia,2022-01-05,951,30.14196198499558
id,2022-01-05,249,13.933460730303597
il,2022-01-05,5965,47.072950288675955
in,2022-01-05,2928,43.49234628285265
ks,2022-01-05,996,34.187869896619446
ky,2022-01-05,1378,30.84379720718146
la,2022-01-05,1949,41.92485190782814
ma,2022-01-05,2410,34.96552703713005
md,2022-01-05,3227,53.37695676913102
me,2022-01-05,246,18.30068471342318
mi,2022-01-05,3789,37.93986436373326
mn,2022-01-05,1193,21.153862521526225
mo,2022-01-05,2438,39.72348025915742
ms,2022-01-05,953,32.021246248087714
mt,2022-01-05,266,24.888236846192566
nc,2022-01-05,2984,28.451335820727596
nd,2022-01-05,154,20.2083295059982
ne,2022-01-05,408,21.091724186417757
nh,2022-01-05,316,23.240232667088815
nj,2022-01-05,6035,67.94495501672448
nm,2022-01-05,488,23.27323782721433
nv,2022-01-05,1080,35.063159138692974
ny,2022-01-05,11417,58.688483820520055
oh,2022-01-05,6897,59.00368719576357
ok,2022-01-05,1592,40.232794225684245
or,2022-01-05,456,10.811484926632458
pa,2022-01-05,5831,45.5476098284415
ri,2022-01-05,356,33.605163867652294
sc,2022-01-05,1724,33.484089425048666
sd,2022-01-05,257,29.050741585175757
tn,2022-01-05,2272,33.26903077883211
tx,2022-01-05,10923,37.67086780360287
us,2022-01-05,127757,38.92188205501383
ut,2022-01-05,556,17.342710041741032
va,2022-01-05,3023,35.416709868491886
vt,2022-01-05,113,18.10929359331655
wa,2022-01-05,1333,17.505170460044546
wi,2022-01-05,2328,39.98327847082509
wv,2022-01-05,645,35.990351237928586
wy,2022-01-05,86,14.859380156507287
ak,2022-01-06,82,11.209153230491632
al,2022-01-06,1718,35.038449497622466
ar,2022-01-06,998,33.07040483742483
az,2022-01-06,2483,34.11315483209472
ca,2022-01-06,10299,26.065351979816477
co,2022-01-06,2157,37.45613620766779
ct,2022-01-06,1890,53.01116011137392
dc,2022-01-06,621,87.99162308412764
de,2022-01-06,626,64.28662386368771
fl,2022-01-06,12558,58.46984717244652
ga,2022-01-06,5459,51.41548942714254
hi,2022-01-06,315,22.247773810061926
ia,2022-01-06,986,31.25128761010057
id,2022-01-06,289,16.17176767493068
il,2022-01-06,6132,48.390835066246595
in,2022-01-06,3028,44.977740623114016
ks,2022-01-06,1040,35.6981774020926
ky,2022-01-06,1374,30.75426513981663
la,2022-01-06,2025,43.55968451172498
ma,2022-01-06,2493,36.16973398488183
md,2022-01-06,3334,55.146815577404034
me,2022-01-06,250,18.59825682258453
mi,2022-01-06,3859,38.6407855844937
mn,2022-01-06,1211,21.47303228295747
mo,2022-01-06,2484,40.47297988668869
ms,2022-01-06,1031,34.64208277206551
mt,2022-01-06,296,27.695180851402256
nc,2022-01-06,3183,30.34872718410722
nd,2022-01-06,152,19.945883668257963
ne,2022-01-06,394,20.367988552570086
nh,2022-01-06,321,23.607957867517435
nj,2022-01-06,6218,70.00525771234346
nm,2022-01-06,489,23.320928888335672
nv,2022-01-06,1173,38.08248673119154
ny,2022-01-06,11738,60.3385673193715
oh,2022-01-06,6994,59.8335201170321
ok,2022-01-06,1662,42.00182412254222
or,2022-01-06,489,11.593895020007174
pa,2022-01-06,5995,46.828660765135794
ri,2022-01-06,359,33.88835345080667
sc,2022-01-06,1821,35.368055013348965
sd,2022-01-06,270,30.520234350184644
tn,2022-01-06,2310,33.82546703305554
tx,2022-01-06,11343,39.11934940000616
us,2022-01-06,132838,40.469837022033445
ut,2022-01-06,581,18.12250815512867
va,2022-01-06,3147,36.86946277080515
vt,2022-01-06,106,16.987478945942957
wa,2022-01-06,1380,18.12238202165152
wi,2022-01-06,2392,41.08247512981684
wv,2022-01-06,657,36.65993916793656
wy,2022-01-06,85,14.68659666631534
ak,2022-01-07,88,12.02933517418614
al,2022-01-07,1835,37.424653567018176
ar,2022-01-07,1048,34.72723874711545
az,2022-01-07,2611,35.871706510913945
ca,2022-01-07,11150,28.219115892315145
co,2022-01-07,2331,40.47763259159649
ct,2022-01-07,1997,56.012321027732135
dc,2022-01-07,601,85.15775438576604
de,2022-01-07,676,69.42133822979694
fl,2022-01-07,13206,61.48692480962962
ga,2022-01-07,5772,54.363474074641275
hi,2022-01-07,323,22.81279663698413
ia,2022-01-07,1022,32.3923082530657
id,2022-01-07,307,17.17900580001287
il,2022-01-07,6298,49.700828318203044
in,2022-01-07,3131,46.507696793583214
ks,2022-01-07,1031,35.38925086688218
ky,2022-01-07,1412,31.60481977978245
la,2022-01-07,2148,46.205532015400124
ma,2022-01-07,2554,37.05475354889218
md,2022-01-07,3428,56.701644810840136
me,2022-01-07,249,18.523863795294194
mi,2022-01-07,3944,39.49190420970281
mn,2022-01-07,1240,21.987250231930027
mo,2022-01-07,2523,41.1084252230739
ms,2022-01-07,1089,36.590909930920795
mt,2022-01-07,330,30.876384057306566
nc,2022-01-07,3349,31.931475758584693
nd,2022-01-07,160,20.99566701921891
ne,2022-01-07,437,22.590890856530784
nh,2022-01-07,322,23.68150290760316
nj,2022-01-07,6364,71.64899647496846
nm,2022-01-07,504,24.036294805155784
nv,2022-01-07,1263,41.00441665941595
ny,2022-01-07,11991,61.63910041971236
oh,2022-01-07,7064,60.43236861691661
ok,2022-01-07,1704,43.063242060657004
or,2022-01-07,528,12.518561493995477
pa,2022-01-07,6230,48.66431302198432
ri,2022-01-07,374,35.304301366578535
sc,2022-01-07,1933,37.543355486437974
sd,2022-01-07,276,31.19846178018875
tn,2022-01-07,2365,34.63083529574733
tx,2022-01-07,11812,40.73682051598984
us,2022-01-07,138339,42.14574732976321
ut,2022-01-07,648,20.212367099007533
va,2022-01-07,3268,38.2870684254818
vt,2022-01-07,115,18.429812063994717
wa,2022-01-07,1455,19.107294088045624
wi,2022-01-07,2491,42.78279496169471
wv,2022-01-07,664,37.05053212710788
wy,2022-01-07,90,15.550514117275066
ak,2022-01-08,93,12.712820127264898
al,2022-01-08,1888,38.505583615547856
ar,2022-01-08,1078,35.721339092929824
az,2022-01-08,2732,37.53408739479774
ca,2022-01-08,11758,29.757880238730177
co,2022-01-08,2404,41.7452718791068
ct,2022-01-08,1988,55.759886931963685
dc,2022-01-08,605,85.72452812543837
de,2022-01-08,699,71.7833068382072
fl,2022-01-08,13708,63.82422878164492
ga,2022-01-08,5921,55.7668277886263
hi,2022-01-08,359,25.35539935813407
ia,2022-01-08,1059,33.565023913890975
id,2022-01-08,320,17.90645555701667
il,2022-01-08,6366,50.237452059968334
in,2022-01-08,3172,47.11670847309038
ks,2022-01-08,1078,37.00253388409214
ky,2022-01-08,1454,32.54490648711309
la,2022-01-08,2242,48.227561814956736
ma,2022-01-08,2608,37.83821349080298
md,2022-01-08,3368,55.70920061928517
me,2022-01-08,251,18.67264984987487
mi,2022-01-08,3979,39.842364820083034
mn,2022-01-08,1303,23.104344396939375
mo,2022-01-08,2607,42.47707671682666
ms,2022-01-08,1142,38.371734748495456
mt,2022-01-08,344,32.18629125973776
nc,2022-01-08,3399,32.40820725692129
nd,2022-01-08,173,22.701564964530444
ne,2022-01-08,458,23.67649430730229
nh,2022-01-08,323,23.755047947688883
nj,2022-01-08,6296,70.88341951703353
nm,2022-01-08,532,25.37164451655333
nv,2022-01-08,1289,41.848529749791894
ny,2022-01-08,11952,61.43862298527246
oh,2022-01-08,7184,61.45896604529006
ok,2022-01-08,1771,44.75645639050678
or,2022-01-08,556,13.18242460352554
pa,2022-01-08,6261,48.906462894164335
ri,2022-01-08,364,34.360336089397286
sc,2022-01-08,1974,38.339670838193776
sd,2022-01-08,288,32.55491664019696
tn,2022-01-08,2436,35.670492507585834
tx,2022-01-08,12343,42.56811510572829
us,2022-01-08,141770,43.19102060113583
ut,2022-01-08,674,21.023357136930677
va,2022-01-08,3369,39.47035909591438
vt,2022-01-08,123,19.711885946707394
wa,2022-01-08,1486,19.51439107548852
wi,2022-01-08,2556,43.89916656848322
wv,2022-01-08,691,38.55710496962582
wy,2022-01-08,90,15.550514117275066
ak,2022-01-09,94,12.84951711788065
al,2022-01-09,2001,40.81020805863944
ar,2022-01-09,1145,37.941496531915256
az,2022-01-09,2815,38.67439824903207
ca,2022-01-09,12316,31.17010146455187
co,2022-01-09,2397,41.623717426879786
ct,2022-01-09,1973,55.33916343901627
dc,2022-01-09,611,86.57468873494685
de,2022-01-09,699,71.7833068382072
fl,2022-01-09,14030,65.32345563222047
ga,2022-01-09,5914,55.7008984195129
hi,2022-01-09,359,25.35539935813407
ia,2022-01-09,1087,34.452484413974965
id,2022-01-09,339,18.969651355714536
il,2022-01-09,6438,50.8056419041904
in,2022-01-09,3189,47.369225510934804
ks,2022-01-09,1112,38.16958968377593
ky,2022-01-09,1478,33.082098891302024
la,2022-01-09,2310,49.69030677633812
ma,2022-01-09,2692,39.05692895599755
md,2022-01-09,3340,55.24605999655953
me,2022-01-09,244,18.1518986588425
mi,2022-01-09,4030,40.35303599520851
mn,2022-01-09,1310,23.2284659708293
mo,2022-01-09,2628,42.81923959026485
ms,2022-01-09,1219,40.958970804217124
mt,2022-01-09,346,32.37342086008507
nc,2022-01-09,3470,33.08516598455924
nd,2022-01-09,179,23.488902477751154
ne,2022-01-09,458,23.67649430730229
nh,2022-01-09,349,25.66721898991771
nj,2022-01-09,6229,70.12910104377411
nm,2022-01-09,532,25.37164451655333
nv,2022-01-09,1364,44.28347135664557
ny,2022-01-09,11934,61.3460949386079
oh,2022-01-09,7254,62.05781454517457
ok,2022-01-09,1891,47.78907907083473
or,2022-01-09,594,14.08338168074491
pa,2022-01-09,6295,49.172046624942425
ri,2022-01-09,360,33.982749978524794
sc,2022-01-09,2026,39.34963177212795
sd,2022-01-09,291,32.89403035519901
tn,2022-01-09,2505,36.680863600781
tx,2022-01-09,12850,44.31663931852942
us,2022-01-09,144561,44.04131430571205
ut,2022-01-09,695,21.67838755217629
va,2022-01-09,3423,40.103009553373376
vt,2022-01-09,135,21.634996770776407
wa,2022-01-09,1518,19.934620223816673
wi,2022-01-09,2596,44.58616448035306
wv,2022-01-09,717,40.007878817976426
wy,2022-01-09,89,15.377730627083123
ak,2022-01-10,103,14.079790033422416
al,2022-01-10,2074,42.29903623868975
ar,2022-01-10,1196,39.631467119799694
az,2022-01-10,2946,40.47416598282362
ca,2022-01-10,12874,32.58232269037356
co,2022-01-10,2385,41.41533836591919
ct,2022-01-10,2003,56.180610424911094
dc,2022-01-10,623,88.2750099539638
de,2022-01-10,714,73.32372114803998
fl,2022-01-10,14232,66.26396440183619
ga,2022-01-10,5965,56.18124096591047
hi,2022-01-10,362,25.567282918229896
ia,2022-01-10,1113,35.27655487833867
id,2022-01-10,344,19.249439723792925
il,2022-01-10,6403,50.52943850769357
in,2022-01-10,3210,47.68115832238969
ks,2022-01-10,1132,38.85609309535464
ky,2022-01-10,1510,33.79835543022061
la,2022-01-10,2323,49.96994919542574
ma,2022-01-10,2817,40.87049363634662
md,2022-01-10,3371,55.758822828862925
me,2022-01-10,240,17.85432654968115
mi,2022-01-10,3985,39.9024437818625
mn,2022-01-10,1303,23.104344396939375
mo,2022-01-10,2668,43.47097839681378
ms,2022-01-10,1300,43.6806087329633
mt,2022-01-10,358,33.49619846216895
nc,2022-01-10,3628,34.59163751930286
nd,2022-01-10,185,24.276239990971863
ne,2022-01-10,492,25.434137989503768
nh,2022-01-10,367,26.991029711460744
nj,2022-01-10,6249,70.35427073728438
nm,2022-01-10,546,26.039319372252102
nv,2022-01-10,1465,47.562526053875196
ny,2022-01-10,11967,61.51572969082627
oh,2022-01-10,7252,62.04070458803501
ok,2022-01-10,2002,50.5942550501381
or,2022-01-10,602,14.273056854896359
pa,2022-01-10,6380,49.836005951887635
ri,2022-01-10,364,34.360336089397286
sc,2022-01-10,2149,41.738577827395346
sd,2022-01-10,310,35.041750550212
tn,2022-01-10,2555,37.41301656686446
tx,2022-01-10,13202,45.530604846943604
us,2022-01-10,147336,44.88673352111836
ut,2022-01-10,720,22.458185665563928
va,2022-01-10,3508,41.098848236410696
vt,2022-01-10,127,20.352922888063734
wa,2022-01-10,1552,20.38111369391533
wi,2022-01-10,2639,45.32468723561315
wv,2022-01-10,735,41.012260712988386
wy,2022-01-10,91,15.72329760746701
ak,2022-01-11,114,15.583456930195682
al,2022-01-11,2169,44.23655236341276
ar,2022-01-11,1248,41.354574385877946
az,2022-01-11,3033,41.66943157702106
ca,2022-01-11,13454,34.05022288925632
co,2022-01-11,2416,41.953650940067405
ct,2022-01-11,2018,56.601333917858504
dc,2022-01-11,644,91.25057208724348
de,2022-01-11,715,73.42641543536217
fl,2022-01-11,14393,67.01357782712397
ga,2022-01-11,5981,56.33193666674107
hi,2022-01-11,385,27.19172354563124
ia,2022-01-11,1132,35.87876021768138
id,2022-01-11,368,20.592423890569172
il,2022-01-11,6462,50.9950385189311
in,2022-01-11,3230,47.978237190441966
ks,2022-01-11,1150,39.473946165775466
ky,2022-01-11,1564,35.00703833964572
la,2022-01-11,2383,51.260606514291666
ma,2022-01-11,2883,41.82805578757093
md,2022-01-11,3305,54.66713421815246
me,2022-01-11,251,18.67264984987487
mi,2022-01-11,3985,39.9024437818625
mn,2022-01-11,1341,23.778147226627553
mo,2022-01-11,2722,44.350825785654834
ms,2022-01-11,1273,42.77339609004791
mt,2022-01-11,385,36.02244806685766
nc,2022-01-11,3744,35.697654595443744
nd,2022-01-11,194,25.457246260802926
ne,2022-01-11,503,26.002787416098364
nh,2022-01-11,389,28.609020593346674
nj,2022-01-11,6146,69.19464681570649
nm,2022-01-11,552,26.325465738980142
nv,2022-01-11,1477,47.95211671097179
ny,2022-01-11,11924,61.29469046823869
oh,2022-01-11,7174,61.373416259592275
ok,2022-01-11,2128,53.77850886448245
or,2022-01-11,622,14.747244790274975
pa,2022-01-11,6562,51.25766004017032
ri,2022-01-11,383,36.15387011604165
sc,2022-01-11,2260,43.89445597483177
sd,2022-01-11,329,37.189470745224995
tn,2022-01-11,2595,37.99873893973122
tx,2022-01-11,13466,46.44107899325425
us,2022-01-11,149725,45.61455568530058
ut,2022-01-11,763,23.79943842059066
va,2022-01-11,3496,40.958259245864255
vt,2022-01-11,131,20.99395982942007
wa,2022-01-11,1630,21.405422242965198
wi,2022-01-11,2708,46.50975863358863
wv,2022-01-11,749,41.79344663133102
wy,2022-01-11,93,16.068864587850904
ak,2022-01-12,102,13.943093042806664
al,2022-01-12,2245,45.78656526319117
ar,2022-01-12,1302,43.143955008343816
az,2022-01-12,3169,43.537892735766484
ca,2022-01-12,13928,35.24985167248119
co,2022-01-12,2447,42.49196351421562
ct,2022-01-12,1988,55.759886931963685
dc,2022-01-12,601,85.15775438576604
de,2022-01-12,705,72.39947256214032
fl,2022-01-12,14523,67.61885574816378
ga,2022-01-12,5963,56.16240400330664
hi,2022-01-12,385,27.19172354563124
ia,2022-01-12,1173,37.17825594994723
id,2022-01-12,377,21.096042953110267
il,2022-01-12,6415,50.62413681506391
in,2022-01-12,3273,48.61695675675435
ks,2022-01-12,1181,40.538026453722466
ky,2022-01-12,1601,35.83520996277033
la,2022-01-12,2437,52.42219810127099
ma,2022-01-12,2952,42.82914349112362
md,2022-01-12,3138,51.90483121832449
me,2022-01-12,256,19.04461498632656
mi,2022-01-12,4017,40.22286491135299
mn,2022-01-12,1348,23.90226880051748
mo,2022-01-12,2793,45.50766216727919
ms,2022-01-12,1297,43.579807328194924
mt,2022-01-12,419,39.203651272761974
nc,2022-01-12,3806,36.288801653381114
nd,2022-01-12,207,27.163144206114463
ne,2022-01-12,520,26.881609257199106
nh,2022-01-12,382,28.094205312746602
nj,2022-01-12,5996,67.50587411437945
nm,2022-01-12,574,27.374669083649646
nv,2022-01-12,1551,50.35459242973408
ny,2022-01-12,11668,59.978736026787075
oh,2022-01-12,7143,61.108211923929126
ok,2022-01-12,2246,56.76058783347162
or,2022-01-12,650,15.411107899805039
pa,2022-01-12,6654,51.976298370511024
ri,2022-01-12,408,38.51378330899476
sc,2022-01-12,2360,45.83668854008982
sd,2022-01-12,360,40.693645800246195
tn,2022-01-12,2638,38.628390490562985
tx,2022-01-12,13695,47.23084633986462
us,2022-01-12,151330,46.1035278801572
ut,2022-01-12,867,27.04339857228323
va,2022-01-12,3401,39.845263070704895
vt,2022-01-12,130,20.833700594080987
wa,2022-01-12,1696,22.27214486139201
wi,2022-01-12,2701,46.38953399901141
wv,2022-01-12,745,41.5702506546617
wy,2022-01-12,102,17.623915999578408
ak,2022-01-13,106,14.489881005269668
al,2022-01-13,2319,47.295788349817514
ar,2022-01-13,1367,45.29783909094163
az,2022-01-13,3269,44.911761234844
ca,2022-01-13,14313,36.224233701049926
co,2022-01-13,2494,43.308114836311304
ct,2022-01-13,1934,54.245282357353005
dc,2022-01-13,587,83.17404629691292
de,2022-01-13,699,71.7833068382072
fl,2022-01-13,14643,68.17757382912362
ga,2022-01-13,6005,56.55798021798698
hi,2022-01-13,384,27.121095692265968
ia,2022-01-13,1169,37.05147587850666
id,2022-01-13,365,20.424550869722143
il,2022-01-13,6324,49.90600798417213
in,2022-01-13,3272,48.602102813351735
ks,2022-01-13,1218,41.80805776514306
ky,2022-01-13,1652,36.97674382167182
la,2022-01-13,2533,54.48724981145647
ma,2022-01-13,3032,43.98982488654702
md,2022-01-13,3011,49.80415767953315
me,2022-01-13,257,19.1190080136169
mi,2022-01-13,4005,40.10270698779406
mn,2022-01-13,1385,24.558339976792812
mo,2022-01-13,2804,45.68689033908015
ms,2022-01-13,1336,44.890225590183825
mt,2022-01-13,454,42.478419278839944
nc,2022-01-13,3934,37.50923428912278
nd,2022-01-13,226,29.656379664646707
ne,2022-01-13,535,27.65704029346446
nh,2022-01-13,413,30.374101555404053
nj,2022-01-13,5849,65.85087686707895
nm,2022-01-13,590,28.1377260615911
nv,2022-01-13,1556,50.516921870190984
ny,2022-01-13,11515,59.19224763013826
oh,2022-01-13,7107,60.800232695417094
ok,2022-01-13,2393,60.475550616873356
or,2022-01-13,681,16.146099199641895
pa,2022-01-13,6609,51.624790491540026
ri,2022-01-13,435,41.06248955738412
sc,2022-01-13,2432,47.23509598707561
sd,2022-01-13,381,43.06744180526056
tn,2022-01-13,2721,39.84376441426152
tx,2022-01-13,14025,48.36893902275292
us,2022-01-13,152933,46.59189076386758
ut,2022-01-13,897,27.97915630834839
va,2022-01-13,3367,39.446927597489974
vt,2022-01-13,147,23.55810759484542
wa,2022-01-13,1735,22.784299135916946
wi,2022-01-13,2711,46.56128347697887
wv,2022-01-13,753,42.01664260800035
wy,2022-01-13,121,20.906802313225366
ak,2022-01-14,121,16.54033586450594
al,2022-01-14,2418,49.31488410084466
ar,2022-01-14,1439,47.683679920896125
az,2022-01-14,3338,45.85973049920748
ca,2022-01-14,14631,37.02904794802358
